"Ano","Data","Autor","Título","Instituição","Ano Corrigido","Data Corrigida","Nome Corrigido","Título Corrigido","Instituição Corrigida","URL","Status","Note"
2016,12/02/16,"Sonia Dourado Corrêa","O uso de métodos numéricos de otimização: aplicações ao ensino médio","UNICAMP",2016,12/02/16,"Sônia Dourado Corrêa","O uso de métodos numéricos de otimização: aplicações ao Ensino Médio","UNICAMP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2475&id2=91751",,
2016,18/01/16,"Jefferson Carmo Da Costa","Números complexos: uma abordagem com ênfase em aplicacões na matemática e em outras areas","UFMA",2016,18/01/16,"Jefferson Carmo da Costa","Números complexos: uma abordagem com ênfase em aplicações na Matemática e em outras áreas","UFMA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2476&id2=81411",,
2016,18/01/16,"Reneé Rodrigues Lima","Modelagem matemática da população teresinense e a sindrome da imunodeficiencia adquirida (aids)","UFPI",2016,18/01/16,"Reneé Rodrigues Lima","Modelagem matemática da população teresinense e a síndrome da imunodeficiência adquirida (AIDS)","UFPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2477&id2=95236",,
2016,19/02/16,"João Paulo Chiarotti","Números inteiros: uma proposta de tratamento para o ensino fundamental a partir das ideias de descartes e hilbert","UEL",2016,19/02/16,"João Paulo Chiarotti","Números inteiros: uma proposta de tratamento para o Ensino Fundamental a partir das ideias de Descartes e Hilbert","UEL","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2478&id2=81771",,
2016,08/03/16,"Matheus Mota Dias","De trabalhos de arquimedes: estudos e aplicações","UEL",2016,08/03/16,"Matheus Mota Dias","De trabalhos de Arquimedes: estudos e aplicações","UEL","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2479&id2=87185",,
2013,10/04/13,"Allan Kardec De Souza Filho","Perscpectiva, geometria e trigonometria","UNIRIO",2013,10/04/13,"Allan Kardec de Souza Filho","Perspectiva, geometria e trigonometria","UNIRIO","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=248&id2=47121",,
2016,10/03/16,"Gilcimar Da Cruz Leal","Geometria analítica: uma teoria a ser mais utilizada no ensino médio","UEL",2016,10/03/16,"Gilcimar da Cruz Leal","Geometria analítica: uma teoria a ser mais utilizada no Ensino Médio","UEL","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2480&id2=79712",,
2016,26/02/16,"Fábio Augusto De Abreu","Um estudo sobre a intersecção de cilindros e outros sólidos relacionados","UNICAMP",2016,26/02/16,"Fábio Augusto de Abreu","Um estudo sobre a intersecção de cilindros e outros sólidos relacionados","UNICAMP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2481&id2=78265",,
2016,08/04/16,"Heloisa De Andrade Carvalho","A análise dos erros dos alunosem cálculo i como estratégia de ensino","PUC",2016,08/04/16,"Heloísa de Andrade Carvalho","A análise dos erros dos alunos em Cálculo I como estratégia de ensino","PUC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2482&id2=94646",,
2016,25/01/16,"Hugo Arnaud Mendes","A interdisciplinaridade no auxílio do conhecimento dos termos matemáticos no sexto ano do ensino fundamental","UFERSA",2016,25/01/16,"Hugo Arnaud Mendes","A interdisciplinaridade no auxílio do conhecimento dos termos matemáticos no sexto ano do Ensino Fundamental","UFERSA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2483&id2=80464",,
2016,25/01/16,"Denylson Da Silva Prado Ribeiro","Cálculo diferencial de funções polinomiais no ensino médio com o uso do geogebra: fundamentação teórica e suas aplicações","UFERSA",2016,25/01/16,"Denylson da Silva Prado Ribeiro","Cálculo Diferencial de funções polinomiais no Ensino Médio com o uso do GeoGebra: fundamentação teórica e suas aplicações","UFERSA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2484&id2=76090",,
2016,05/02/16,"Frutuoso Gomes Tomaz","Teoria dos conjuntos e taxonomia biológica: estudo interdisciplinar.","UFERSA",2016,05/02/16,"Frutuoso Gomes Tomaz","Teoria dos conjuntos e taxonomia biológica: estudo interdisciplinar","UFERSA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2485&id2=79382",,
2016,04/04/16,"Venancio Barros Correa","Ensino – aprendizagem de probabilidade no ensino medio: uma experiencia usando jogos de loterias.","UFMA",2016,04/04/16,"Venâncio Barros Corrêa","ensino-aprendizagem de probabilidade no Ensino Médio: uma experiencia usando jogos de loterias","UFMA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2486&id2=92788",,
2016,31/03/16,"Rosemere Claudina Da Silva","Feira de formas geométricas: uma experiência no ensino fundamental","UFAL",2016,31/03/16,"Rosemere Claudina da Silva","Feira de formas geométricas: uma experiência no Ensino Fundamental","UFAL","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2487&id2=90629",,
2016,10/03/16,"Rubens Gualberto De Oliveira","O baricentro dos pol´?gonos convexos","UFBA",2016,10/03/16,"Rubens Gualberto de Oliveira","O baricentro dos polígonos convexos","UFBA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2488&id2=90783",,
2016,15/04/16,"Erinaldo Borges Diniz","Proposta de ensino de equações do primeiro grau com material concreto e sentido figurado","UNIVASF",2016,15/04/16,"Erinaldo Borges Diniz","Proposta de ensino de equações do primeiro grau com material concreto e sentido figurado","UNIVASF","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2489&id2=94458",,
2013,15/04/13,"Roney Rojer Ortiz Garcia","Progressão aritmética aplicada no financiamento de imóveis","UFGD",2013,15/04/13,"Roney Rojer Ortiz Garcia","Progressão aritmética aplicada no financiamento de imóveis","UFGD","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=249&id2=31591",,
2016,15/04/16,"Celso Aparecido Machado","Algumas aplicações da matemática financeira no celular utilizando a plataforma android para alunos do ensino médio","UFT",2016,15/04/16,"Celso Aparecido Machado","Algumas aplicações da Matemática financeira no celular utilizando a plataforma Android para alunos do Ensino Médio","UFT","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2490&id2=95643",,
2016,30/03/16,"Icoracy Coutinho Da Costa","Inteiros de gauss: uma abordagem elementar","UFAM",2016,30/03/16,"Icoracy Coutinho da Costa","Inteiros de Gauss: uma abordagem elementar","UFAM","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2491&id2=703",,
2016,15/03/16,"Euclides Araujo Dos Santos Filho","Alguns tópicos da escola pitagórica","UFBA",2016,15/03/16,"Euclides Araújo dos Santos Filho","Alguns tópicos da escola pitagórica","UFBA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2492&id2=77901",,
2016,02/03/16,"Luiz Gustavo Teixeira De Faria Zancanaro","Pirâmide de pascal: estudando trinômios ensino médio.","PUC",2016,02/03/16,"Luiz Gustavo Teixeira de Faria Zancanaro","Pirâmide de Pascal: estudando trinômios Ensino Médio","PUC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2493&id2=94951",,
2016,25/02/16,"Luciano Roque Leite","Considerações sobre o processo ensino-aprendizagem de funções","UEPG",2016,25/02/16,"Luciano Roque Leite","Considerações sobre o processo ensino-aprendizagem de funções","UEPG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2494&id2=84597",,
2016,25/02/16,"Luciane Aparecida De Freitas","Uso de jogos no ensino de matemática: uma proposta didática para o ensino de probabilidade","UEPG",2016,25/02/16,"Luciane Aparecida de Freitas","Uso de jogos no ensino de Matemática: uma proposta didática para o ensino de probabilidade","UEPG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2495&id2=84507",,
2016,16/02/16,"Lenilton Kovalski","Modelagem matemática: articulações entre a prática e propostas curriculares oficiais","UEPG",2016,16/02/16,"Lenilton Kovalski","Modelagem matemática: articulações entre a prática e propostas curriculares oficiais","UEPG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2496&id2=83946",,
2016,26/02/16,"Fabiana Dos Reis","Uma visão geral da trigonometria: história, conceitos e aplicações","UEPG",2016,26/02/16,"Fabiana dos Reis","Uma visão geral da trigonometria: história, conceitos e aplicações","UEPG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2497&id2=78170",,
2016,04/02/16,"Wedson Alexandre Rocha Geremias","Análise em r2 e um problema de probabilidade","UEM",2016,04/02/16,"Wedson Alexandre Rocha Geremias","Análise em \(R^2\) e um problema de probabilidade","UEM","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2499&id2=95474",,
2013,13/03/13,"Rodnei Alves Marques","Razão áurea: uma proposta para o ensino de números irracionais","UFLA",2013,13/03/13,"Rodnei Alves Marques","Razão áurea: uma proposta para o ensino de números irracionais","UFLA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=25&id2=28122",,
2013,15/04/13,"Fernando Boze Dos Santos","Interpretação geométrica do determinante 2x2 e de suas propriedades com aplicações na geometria analítica","UFGD",2013,15/04/13,"Fernando Boze dos Santos","Interpretação geométrica do determinante \(2\times 2\) e de suas propriedades com aplicações na geometria analítica","UFGD","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=250&id2=37519",,
2016,28/04/16,"Leandro Rodrigues De Carvalho","O uso de elementos da criptografia como estímulo matemático na sala de aula","UNESP",2016,28/04/16,"Leandro Rodrigues de Carvalho","O uso de elementos da criptografia como estímulo matemático na sala de aula","UNESP","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2500&id2=83860",,
2016,10/05/16,"Fernando Da Silva Souza","A geometria aplicada à construção de uma ponte em arco","UFAC",2016,10/05/16,"Fernando da Silva Souza","A geometria aplicada à construção de uma ponte em arco","UFAC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2501&id2=94525",,
2016,07/04/16,"Gilson Amorim Cesar Filho","O método de ponto proximal para otimização quase convexa","UFPI",2016,07/04/16,"Gílson Amorim César Filho","O método de ponto proximal para otimização quase convexa","UFPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2502&id2=94601",,
2016,29/04/16,"Dreyko Hemerly Rodrigues Santos","Uma sequência de atividades para o ensino da simetria por meio da arte","UESC",2016,29/04/16,"Dreyko Hemerly Rodrigues Santos","Uma sequência de atividades para o ensino da simetria por meio da arte","UESC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2503&id2=95590",,
2016,16/03/16,"Fernando Rocha Barbosa","O uso de material concreto para o ensino da propriedade reflexiva das cônicas","UFPI",2016,16/03/16,"Fernando Rocha Barbosa","O uso de material concreto para o ensino da propriedade reflexiva das cônicas","UFPI","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2504&id2=94532",,
2016,07/04/16,"Leonardo Claudiano Paes Barreto","Máscaras de tutoria","UFRB",2016,07/04/16,"Leonardo Claudiano Paes Barreto","Máscaras de tutoria","UFRB","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2505&id2=150140392",,
2014,14/08/14,"Glória Marcy Bastos Fonzar","Crescimento e decaimento exponencial","UFMS",2014,14/08/14,"Glória Marcy Bastos Fonzar","Crescimento e decaimento exponencial","UFMS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2506&id2=662",,
2015,24/02/15,"Hudson Alves Martins","Apagando luzes com matrizes e sistemas lineares","UFMS",2015,24/02/15,"Hudson Alves Martins","Apagando luzes com matrizes e sistemas lineares","UFMS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2507&id2=697",,
2016,10/02/16,"Joadir Ferreira Da Silva","Trigonometria no triângulo retângulo e exemplos  na  construção civil","UFMS",2016,10/02/16,"Joadir Ferreira da Silva","Trigonometria no triângulo retângulo e exemplos na construção civil","UFMS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2508&id2=81540",,
2015,27/11/15,"Tatiane Patricia Valotto Sacco","Análise de duas metodologias distintas para o ensino de estatística nos anos finais do ensino fundamental: metodologia tradicional e contextualizada","UFMS",2015,27/11/15,"Tatiane Patricia Valotto Sacco","Análise de duas metodologias distintas para o ensino de estatística nos anos finais do Ensino Fundamental: metodologia tradicional e contextualizada","UFMS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2509&id2=92084",,
2013,13/04/13,"Wellington Manoel Santos Da Silva","Uma abordagem dinâmica e inovadora para o ensino da geometria analítica no ensino médio","UFAL",2013,13/04/13,"Wellington Manoel Santos da Silva","Uma abordagem dinâmica e inovadora para o ensino da geometria analítica no Ensino Médio","UFAL","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=251&id2=28157",,
2016,11/05/16,"Jeferson Saraiva Bezerra","Tópicos em teoria de grupos: o desafio do cubo de rubik","UFMS",2016,11/05/16,"Jéferson Saraiva Bezerra","Tópicos em teoria de grupos: o desafio do cubo de Rubik","UFMS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2511&id2=94719",,
2016,31/03/16,"Gilmar Teodozio Silva","Semelhanças e diferenças entre os principais sólidos geométricos","UFAL",2016,31/03/16,"Gilmar Teodozio Silva","Semelhanças e diferenças entre os principais sólidos geométricos","UFAL","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2512&id2=79776",,
2015,17/08/15,"Gilberto José Da Silva","Reflexões sobre o trabalho docente no ensino do conteúdo: funções trigonométricas","UFV",2015,17/08/15,"Gilberto José da Silva","Reflexões sobre o trabalho docente no ensino do conteúdo: funções trigonométricas","UFV","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2513&id2=79697",,
2015,28/08/15,"Luciana Maria Vieira Otoni","A característica de euler de objetos no espaço","UFV",2015,28/08/15,"Luciana Maria Vieira Otoni","A característica de Euler de objetos no espaço","UFV","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2514&id2=84472",,
2015,09/11/15,"Francisco Carlos Jacob","Uma construção do conceito de área para figuras planas","UFV",2015,09/11/15,"Francisco Carlos Jacob","Uma construção do conceito de área para figuras planas","UFV","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2515&id2=79002",,
2015,09/11/15,"Luciana De Paula Chaves Gomes Hastenreiter","Introdução à matemática elementar da sustentabilidade","UFV",2015,09/11/15,"Luciana de Paula Chaves Gomes Hastenreiter","Introdução à Matemática elementar da sustentabilidade","UFV","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2516&id2=84449",,
2015,14/12/15,"Evandro Mileno","Geogebra e as funções elementares que são apresentadas no ensino médio","UFV",2015,14/12/15,"Evandro Mileno","GeoGebra e as funções elementares que são apresentadas no Ensino Médio","UFV","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2518&id2=78016",,
2015,06/11/15,"Anderson De Azevedo Gomes","Uma introdução ás curvas planas","UFG",2015,06/11/15,"Anderson de Azevedo Gomes","Uma introdução ás curvas planas","UFG","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2519&id2=108",,
2013,10/04/13,"Anderson Stumpf","Multiplicação de matrizes e perscpectiva","UNIRIO",2013,10/04/13,"Anderson Stumpf","Multiplicação de matrizes e perspectiva","UNIRIO","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=252&id2=47927",,
2016,15/04/16,"Arnaldo Alves Ferrreira","Proposta de ensino das funções afim e quadrática e suas derivadas com o auxílio do geogebra","UNIVASF",2016,15/04/16,"Arnaldo Alves Ferrreira","Proposta de ensino das funções afim e quadrática e suas derivadas com o auxílio do GeoGebra","UNIVASF","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2520&id2=94187",,
2014,21/11/14,"Paulo Araújo Da Silva","Transformações geométricas no plano","FUFS",2014,21/11/14,"Paulo Araújo da Silva","Transformações geométricas no plano","FUFS","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2521&id2=1223",,
2016,22/03/16,"Jandean Da Silva Lima","A utilização do cálculo diferencial e integral para o cálculo de volume de sólidos geométricos.","UFC",2016,22/03/16,"Jandean da Silva Lima","A utilização do Cálculo Diferencial e Integral para o cálculo de volume de sólidos geométricos","UFC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2522&id2=95516",,
2016,15/01/16,"Henrique Almeida Lima","Ensino de matrizes com enfoque geométrico","UFMA",2016,15/01/16,"Henrique Almeida Lima","Ensino de matrizes com enfoque geométrico","UFMA","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2523&id2=688",,
2016,19/05/16,"José Adriano Fernandes Dos Santos","Matemática aplicada à geografia","UFC",2016,19/05/16,"José Adriano Fernandes dos Santos","Matemática aplicada à Geografia","UFC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2524&id2=95515",,
2015,29/09/15,"Emanuel Oliveira De Araújo","Construções com régua e compasso e algumas aplicações.","UFC",2015,29/09/15,"Emanuel Oliveira de Araújo","Construções com régua e compasso e algumas aplicações","UFC","https://sca.profmat-sbm.org.br/profmat_tcc.php?id1=2525&id2=77580",,
